Entity,Code,Date,Daily new deaths – [rolling 7-day average],Days since 5 daily new confirmed deaths recorded
Romania,ROU,"Mar 11, 2020",0,
Romania,ROU,"Mar 12, 2020",0,
Romania,ROU,"Mar 13, 2020",0,
Romania,ROU,"Mar 14, 2020",0,
Romania,ROU,"Mar 15, 2020",0,
Romania,ROU,"Mar 16, 2020",0,
Romania,ROU,"Mar 17, 2020",0,
Romania,ROU,"Mar 18, 2020",0,
Romania,ROU,"Mar 19, 2020",0,
Romania,ROU,"Mar 20, 2020",0.2857142857142857,
Romania,ROU,"Mar 21, 2020",1,
Romania,ROU,"Mar 22, 2020",1.5714285714285714,
Romania,ROU,"Mar 23, 2020",1.8571428571428572,
Romania,ROU,"Mar 24, 2020",2.4285714285714284,0
Romania,ROU,"Mar 25, 2020",3.4285714285714284,1
Romania,ROU,"Mar 26, 2020",4.142857142857143,2
Romania,ROU,"Mar 27, 2020",5.428571428571429,3
Romania,ROU,"Mar 28, 2020",5.285714285714286,4
Romania,ROU,"Mar 29, 2020",8.285714285714286,5
Romania,ROU,"Mar 30, 2020",10.285714285714286,6
Romania,ROU,"Mar 31, 2020",11,7
Romania,ROU,"Apr 1, 2020",11.666666666666666,8
Romania,ROU,"Apr 2, 2020",13,9
Romania,ROU,"Apr 3, 2020",13.5,10
Russia,RUS,"Dec 31, 2019",0,
Russia,RUS,"Jan 1, 2020",0,
Russia,RUS,"Jan 2, 2020",0,
Russia,RUS,"Jan 3, 2020",0,
Russia,RUS,"Jan 4, 2020",0,
Russia,RUS,"Jan 5, 2020",0,
Russia,RUS,"Jan 6, 2020",0,
Russia,RUS,"Jan 7, 2020",0,
Russia,RUS,"Jan 8, 2020",0,
Russia,RUS,"Jan 9, 2020",0,
Russia,RUS,"Jan 10, 2020",0,
Russia,RUS,"Jan 11, 2020",0,
Russia,RUS,"Jan 12, 2020",0,
Russia,RUS,"Jan 13, 2020",0,
Russia,RUS,"Jan 14, 2020",0,
Russia,RUS,"Jan 15, 2020",0,
Russia,RUS,"Jan 16, 2020",0,
Russia,RUS,"Jan 17, 2020",0,
Russia,RUS,"Jan 18, 2020",0,
Russia,RUS,"Jan 19, 2020",0,
Russia,RUS,"Jan 20, 2020",0,
Russia,RUS,"Jan 21, 2020",0,
Russia,RUS,"Jan 22, 2020",0,
Russia,RUS,"Jan 23, 2020",0,
Russia,RUS,"Jan 24, 2020",0,
Russia,RUS,"Jan 25, 2020",0,
Russia,RUS,"Jan 26, 2020",0,
Russia,RUS,"Jan 27, 2020",0,
Russia,RUS,"Jan 28, 2020",0,
Russia,RUS,"Jan 29, 2020",0,
Russia,RUS,"Jan 30, 2020",0,
Russia,RUS,"Jan 31, 2020",0,
Russia,RUS,"Feb 1, 2020",0,
Russia,RUS,"Feb 2, 2020",0,
Russia,RUS,"Feb 3, 2020",0,
Russia,RUS,"Feb 4, 2020",0,
Russia,RUS,"Feb 5, 2020",0,
Russia,RUS,"Feb 6, 2020",0,
Russia,RUS,"Feb 7, 2020",0,
Russia,RUS,"Feb 8, 2020",0,
Russia,RUS,"Feb 9, 2020",0,
Russia,RUS,"Feb 10, 2020",0,
Russia,RUS,"Feb 11, 2020",0,
Russia,RUS,"Feb 12, 2020",0,
Russia,RUS,"Feb 13, 2020",0,
Russia,RUS,"Feb 14, 2020",0,
Russia,RUS,"Feb 15, 2020",0,
Russia,RUS,"Feb 16, 2020",0,
Russia,RUS,"Feb 17, 2020",0,
Russia,RUS,"Feb 18, 2020",0,
Russia,RUS,"Feb 19, 2020",0,
Russia,RUS,"Feb 20, 2020",0,
Russia,RUS,"Feb 21, 2020",0,
Russia,RUS,"Feb 22, 2020",0,
Russia,RUS,"Feb 23, 2020",0,
Russia,RUS,"Feb 24, 2020",0,
Russia,RUS,"Feb 25, 2020",0,
Russia,RUS,"Feb 26, 2020",0,
Russia,RUS,"Feb 27, 2020",0,
Russia,RUS,"Feb 28, 2020",0,
Russia,RUS,"Feb 29, 2020",0,
Russia,RUS,"Mar 1, 2020",0,
Russia,RUS,"Mar 2, 2020",0,
Russia,RUS,"Mar 3, 2020",0,
Russia,RUS,"Mar 4, 2020",0,
Russia,RUS,"Mar 5, 2020",0,
Russia,RUS,"Mar 6, 2020",0,
Russia,RUS,"Mar 7, 2020",0,
Russia,RUS,"Mar 9, 2020",0,
Russia,RUS,"Mar 10, 2020",0,
Russia,RUS,"Mar 11, 2020",0,
Russia,RUS,"Mar 12, 2020",0,
Russia,RUS,"Mar 13, 2020",0,
Russia,RUS,"Mar 14, 2020",0,
Russia,RUS,"Mar 15, 2020",0,
Russia,RUS,"Mar 16, 2020",0,
Russia,RUS,"Mar 17, 2020",0,
Russia,RUS,"Mar 18, 2020",0,
Russia,RUS,"Mar 19, 2020",0,
Russia,RUS,"Mar 20, 2020",0,
Russia,RUS,"Mar 21, 2020",0,
Russia,RUS,"Mar 22, 2020",0,
Russia,RUS,"Mar 23, 2020",0,
Russia,RUS,"Mar 24, 2020",0.2857142857142857,
Russia,RUS,"Mar 25, 2020",0.5714285714285714,
Russia,RUS,"Mar 26, 2020",0.7142857142857143,
Russia,RUS,"Mar 27, 2020",1.1428571428571428,
Russia,RUS,"Mar 28, 2020",1.4285714285714286,
Russia,RUS,"Mar 29, 2020",2.4285714285714284,
Russia,RUS,"Mar 30, 2020",3.4285714285714284,
Russia,RUS,"Mar 31, 2020",4,
Russia,RUS,"Apr 1, 2020",4.333333333333333,0
Russia,RUS,"Apr 2, 2020",5,1
Russia,RUS,"Apr 3, 2020",5.5,2
Rwanda,RWA,"Mar 15, 2020",0,
Rwanda,RWA,"Mar 16, 2020",0,
Rwanda,RWA,"Mar 17, 2020",0,
Rwanda,RWA,"Mar 18, 2020",0,
Rwanda,RWA,"Mar 19, 2020",0,
Rwanda,RWA,"Mar 20, 2020",0,
Rwanda,RWA,"Mar 21, 2020",0,
Rwanda,RWA,"Mar 22, 2020",0,
Rwanda,RWA,"Mar 23, 2020",0,
Rwanda,RWA,"Mar 24, 2020",0,
Rwanda,RWA,"Mar 25, 2020",0,
Rwanda,RWA,"Mar 26, 2020",0,
Rwanda,RWA,"Mar 27, 2020",0,
Rwanda,RWA,"Mar 28, 2020",0,
Rwanda,RWA,"Mar 29, 2020",0,
Rwanda,RWA,"Mar 30, 2020",0,
Rwanda,RWA,"Mar 31, 2020",0,
Rwanda,RWA,"Apr 1, 2020",0,
Rwanda,RWA,"Apr 2, 2020",0,
Rwanda,RWA,"Apr 3, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 26, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 27, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 28, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 29, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 30, 2020",0,
Saint Kitts and Nevis,KNA,"Mar 31, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 1, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 2, 2020",0,
Saint Kitts and Nevis,KNA,"Apr 3, 2020",0,
Saint Lucia,LCA,"Mar 15, 2020",0,
Saint Lucia,LCA,"Mar 16, 2020",0,
Saint Lucia,LCA,"Mar 17, 2020",0,
Saint Lucia,LCA,"Mar 18, 2020",0,
Saint Lucia,LCA,"Mar 19, 2020",0,
Saint Lucia,LCA,"Mar 20, 2020",0,
Saint Lucia,LCA,"Mar 21, 2020",0,
Saint Lucia,LCA,"Mar 22, 2020",0,
Saint Lucia,LCA,"Mar 23, 2020",0,
Saint Lucia,LCA,"Mar 24, 2020",0,
Saint Lucia,LCA,"Mar 25, 2020",0,
Saint Lucia,LCA,"Mar 26, 2020",0,
Saint Lucia,LCA,"Mar 27, 2020",0,
Saint Lucia,LCA,"Mar 28, 2020",0,
Saint Lucia,LCA,"Mar 29, 2020",0,
Saint Lucia,LCA,"Mar 30, 2020",0,
Saint Lucia,LCA,"Mar 31, 2020",0,
Saint Lucia,LCA,"Apr 1, 2020",0,
Saint Lucia,LCA,"Apr 2, 2020",0,
Saint Lucia,LCA,"Apr 3, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 24, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 25, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 26, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 27, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 28, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 29, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 30, 2020",0,
Saint Vincent and the Grenadines,VCT,"Mar 31, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 1, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 2, 2020",0,
Saint Vincent and the Grenadines,VCT,"Apr 3, 2020",0,
San Marino,SMR,"Dec 31, 2019",0,
San Marino,SMR,"Jan 1, 2020",0,
San Marino,SMR,"Jan 2, 2020",0,
San Marino,SMR,"Jan 3, 2020",0,
San Marino,SMR,"Jan 4, 2020",0,
San Marino,SMR,"Jan 5, 2020",0,
San Marino,SMR,"Jan 6, 2020",0,
San Marino,SMR,"Jan 7, 2020",0,
San Marino,SMR,"Jan 8, 2020",0,
San Marino,SMR,"Jan 9, 2020",0,
San Marino,SMR,"Jan 10, 2020",0,
San Marino,SMR,"Jan 11, 2020",0,
San Marino,SMR,"Jan 12, 2020",0,
San Marino,SMR,"Jan 13, 2020",0,
San Marino,SMR,"Jan 14, 2020",0,
San Marino,SMR,"Jan 15, 2020",0,
San Marino,SMR,"Jan 16, 2020",0,
San Marino,SMR,"Jan 17, 2020",0,
San Marino,SMR,"Jan 18, 2020",0,
San Marino,SMR,"Jan 19, 2020",0,
San Marino,SMR,"Jan 20, 2020",0,
San Marino,SMR,"Jan 21, 2020",0,
San Marino,SMR,"Jan 22, 2020",0,
San Marino,SMR,"Jan 23, 2020",0,
San Marino,SMR,"Jan 24, 2020",0,
San Marino,SMR,"Jan 25, 2020",0,
San Marino,SMR,"Jan 26, 2020",0,
San Marino,SMR,"Jan 27, 2020",0,
San Marino,SMR,"Jan 28, 2020",0,
San Marino,SMR,"Jan 29, 2020",0,
San Marino,SMR,"Jan 30, 2020",0,
San Marino,SMR,"Jan 31, 2020",0,
San Marino,SMR,"Feb 1, 2020",0,
San Marino,SMR,"Feb 2, 2020",0,
San Marino,SMR,"Feb 3, 2020",0,
San Marino,SMR,"Feb 4, 2020",0,
San Marino,SMR,"Feb 5, 2020",0,
San Marino,SMR,"Feb 6, 2020",0,
San Marino,SMR,"Feb 7, 2020",0,
San Marino,SMR,"Feb 8, 2020",0,
San Marino,SMR,"Feb 9, 2020",0,
San Marino,SMR,"Feb 10, 2020",0,
San Marino,SMR,"Feb 11, 2020",0,
San Marino,SMR,"Feb 12, 2020",0,
San Marino,SMR,"Feb 13, 2020",0,
San Marino,SMR,"Feb 14, 2020",0,
San Marino,SMR,"Feb 15, 2020",0,
San Marino,SMR,"Feb 16, 2020",0,
San Marino,SMR,"Feb 17, 2020",0,
San Marino,SMR,"Feb 18, 2020",0,
San Marino,SMR,"Feb 19, 2020",0,
San Marino,SMR,"Feb 20, 2020",0,
San Marino,SMR,"Feb 21, 2020",0,
San Marino,SMR,"Feb 22, 2020",0,
San Marino,SMR,"Feb 23, 2020",0,
San Marino,SMR,"Feb 24, 2020",0,
San Marino,SMR,"Feb 25, 2020",0,
San Marino,SMR,"Feb 26, 2020",0,
San Marino,SMR,"Feb 27, 2020",0,
San Marino,SMR,"Feb 28, 2020",0.14285714285714285,
San Marino,SMR,"Feb 29, 2020",0.16666666666666666,
San Marino,SMR,"Mar 1, 2020",0.16666666666666666,
San Marino,SMR,"Mar 2, 2020",0.16666666666666666,
San Marino,SMR,"Mar 3, 2020",0.16666666666666666,
San Marino,SMR,"Mar 4, 2020",0.16666666666666666,
San Marino,SMR,"Mar 5, 2020",0.16666666666666666,
San Marino,SMR,"Mar 6, 2020",0,
San Marino,SMR,"Mar 7, 2020",0.14285714285714285,
San Marino,SMR,"Mar 8, 2020",0.14285714285714285,
San Marino,SMR,"Mar 9, 2020",0.2857142857142857,
San Marino,SMR,"Mar 10, 2020",0.5714285714285714,
San Marino,SMR,"Mar 11, 2020",0.5714285714285714,
San Marino,SMR,"Mar 12, 2020",0.5714285714285714,
San Marino,SMR,"Mar 13, 2020",0.8571428571428571,
San Marino,SMR,"Mar 14, 2020",1,
San Marino,SMR,"Mar 15, 2020",1.2857142857142858,
San Marino,SMR,"Mar 16, 2020",1.5714285714285714,
San Marino,SMR,"Mar 17, 2020",1.2857142857142858,
San Marino,SMR,"Mar 18, 2020",1.2857142857142858,
San Marino,SMR,"Mar 19, 2020",2.142857142857143,
San Marino,SMR,"Mar 20, 2020",1.8571428571428572,
San Marino,SMR,"Mar 21, 2020",1.5714285714285714,
San Marino,SMR,"Mar 22, 2020",1.4285714285714286,0
San Marino,SMR,"Mar 23, 2020",1,1
San Marino,SMR,"Mar 24, 2020",1,2
San Marino,SMR,"Mar 25, 2020",1,3
San Marino,SMR,"Mar 26, 2020",0.2857142857142857,4
San Marino,SMR,"Mar 27, 2020",0.5714285714285714,5
San Marino,SMR,"Mar 28, 2020",0.7142857142857143,6
San Marino,SMR,"Mar 29, 2020",0.7142857142857143,7
San Marino,SMR,"Mar 30, 2020",0.7142857142857143,8
San Marino,SMR,"Mar 31, 2020",1.2857142857142858,9
San Marino,SMR,"Apr 1, 2020",1.5,10
San Marino,SMR,"Apr 2, 2020",1.6,11
San Marino,SMR,"Apr 3, 2020",1.5,12
Saudi Arabia,SAU,"Mar 5, 2020",0,
Saudi Arabia,SAU,"Mar 6, 2020",0,
Saudi Arabia,SAU,"Mar 7, 2020",0,
Saudi Arabia,SAU,"Mar 8, 2020",0,
Saudi Arabia,SAU,"Mar 9, 2020",0,
Saudi Arabia,SAU,"Mar 10, 2020",0,
Saudi Arabia,SAU,"Mar 11, 2020",0,
Saudi Arabia,SAU,"Mar 12, 2020",0,
Saudi Arabia,SAU,"Mar 13, 2020",0,
Saudi Arabia,SAU,"Mar 14, 2020",0,
Saudi Arabia,SAU,"Mar 15, 2020",0,
Saudi Arabia,SAU,"Mar 16, 2020",0,
Saudi Arabia,SAU,"Mar 17, 2020",0,
Saudi Arabia,SAU,"Mar 18, 2020",0,
Saudi Arabia,SAU,"Mar 19, 2020",0,
Saudi Arabia,SAU,"Mar 20, 2020",0,
Saudi Arabia,SAU,"Mar 21, 2020",0,
Saudi Arabia,SAU,"Mar 22, 2020",0.14285714285714285,
Saudi Arabia,SAU,"Mar 23, 2020",0.2857142857142857,
Saudi Arabia,SAU,"Mar 24, 2020",0.42857142857142855,
Saudi Arabia,SAU,"Mar 25, 2020",0.42857142857142855,
Saudi Arabia,SAU,"Mar 26, 2020",0.5714285714285714,
Saudi Arabia,SAU,"Mar 27, 2020",1.1428571428571428,
Saudi Arabia,SAU,"Mar 28, 2020",1.1428571428571428,
Saudi Arabia,SAU,"Mar 29, 2020",1.2857142857142858,
Saudi Arabia,SAU,"Mar 30, 2020",2,
Saudi Arabia,SAU,"Mar 31, 2020",2.5714285714285716,
Saudi Arabia,SAU,"Apr 1, 2020",3,
Saudi Arabia,SAU,"Apr 2, 2020",3.4,0
Saudi Arabia,SAU,"Apr 3, 2020",3.25,1
Senegal,SEN,"Mar 3, 2020",0,
Senegal,SEN,"Mar 4, 2020",0,
Senegal,SEN,"Mar 5, 2020",0,
Senegal,SEN,"Mar 6, 2020",0,
Senegal,SEN,"Mar 12, 2020",0,
Senegal,SEN,"Mar 13, 2020",0,
Senegal,SEN,"Mar 14, 2020",0,
Senegal,SEN,"Mar 15, 2020",0,
Senegal,SEN,"Mar 16, 2020",0,
Senegal,SEN,"Mar 17, 2020",0,
Senegal,SEN,"Mar 18, 2020",0,
Senegal,SEN,"Mar 19, 2020",0,
Senegal,SEN,"Mar 20, 2020",0,
Senegal,SEN,"Mar 21, 2020",0,
Senegal,SEN,"Mar 22, 2020",0,
Senegal,SEN,"Mar 23, 2020",0,
Senegal,SEN,"Mar 24, 2020",0,
Senegal,SEN,"Mar 25, 2020",0,
Senegal,SEN,"Mar 26, 2020",0,
Senegal,SEN,"Mar 27, 2020",0,
Senegal,SEN,"Mar 28, 2020",0,
Senegal,SEN,"Mar 29, 2020",0,
Senegal,SEN,"Mar 30, 2020",0.14285714285714285,
Senegal,SEN,"Mar 31, 2020",0.14285714285714285,
Senegal,SEN,"Apr 1, 2020",0.16666666666666666,
Senegal,SEN,"Apr 2, 2020",0.2,
Senegal,SEN,"Apr 3, 2020",0.25,
Serbia,SRB,"Mar 9, 2020",0,
Serbia,SRB,"Mar 10, 2020",0,
Serbia,SRB,"Mar 11, 2020",0,
Serbia,SRB,"Mar 12, 2020",0,
Serbia,SRB,"Mar 13, 2020",0,
Serbia,SRB,"Mar 14, 2020",0,
Serbia,SRB,"Mar 15, 2020",0,
Serbia,SRB,"Mar 16, 2020",0,
Serbia,SRB,"Mar 17, 2020",0,
Serbia,SRB,"Mar 18, 2020",0.14285714285714285,
Serbia,SRB,"Mar 19, 2020",0.14285714285714285,
Serbia,SRB,"Mar 20, 2020",0.14285714285714285,
Serbia,SRB,"Mar 21, 2020",0.14285714285714285,
Serbia,SRB,"Mar 22, 2020",0.14285714285714285,
Serbia,SRB,"Mar 23, 2020",0.2857142857142857,
Serbia,SRB,"Mar 24, 2020",0.42857142857142855,
Serbia,SRB,"Mar 25, 2020",0.7142857142857143,
Serbia,SRB,"Mar 26, 2020",1.2857142857142858,
Serbia,SRB,"Mar 27, 2020",1.7142857142857142,
Serbia,SRB,"Mar 28, 2020",1.7142857142857142,
Serbia,SRB,"Mar 29, 2020",3.142857142857143,
Serbia,SRB,"Mar 30, 2020",3,
Serbia,SRB,"Mar 31, 2020",4,
Serbia,SRB,"Apr 1, 2020",4.166666666666667,0
Serbia,SRB,"Apr 2, 2020",4.2,1
Serbia,SRB,"Apr 3, 2020",4.5,2
Seychelles,SYC,"Mar 15, 2020",0,
Seychelles,SYC,"Mar 16, 2020",0,
Seychelles,SYC,"Mar 17, 2020",0,
Seychelles,SYC,"Mar 18, 2020",0,
Seychelles,SYC,"Mar 19, 2020",0,
Seychelles,SYC,"Mar 20, 2020",0,
Seychelles,SYC,"Mar 21, 2020",0,
Seychelles,SYC,"Mar 22, 2020",0,
Seychelles,SYC,"Mar 23, 2020",0,
Seychelles,SYC,"Mar 24, 2020",0,
Seychelles,SYC,"Mar 25, 2020",0,
Seychelles,SYC,"Mar 26, 2020",0,
Seychelles,SYC,"Mar 27, 2020",0,
Seychelles,SYC,"Mar 28, 2020",0,
Seychelles,SYC,"Mar 29, 2020",0,
Seychelles,SYC,"Mar 30, 2020",0,
Seychelles,SYC,"Mar 31, 2020",0,
Seychelles,SYC,"Apr 1, 2020",0,
Seychelles,SYC,"Apr 2, 2020",0,
Seychelles,SYC,"Apr 3, 2020",0,
Sierra Leone,SLE,"Apr 1, 2020",0,
Sierra Leone,SLE,"Apr 2, 2020",0,
Sierra Leone,SLE,"Apr 3, 2020",0,
Singapore,SGP,"Dec 31, 2019",0,
Singapore,SGP,"Jan 1, 2020",0,
Singapore,SGP,"Jan 2, 2020",0,
Singapore,SGP,"Jan 3, 2020",0,
Singapore,SGP,"Jan 4, 2020",0,
Singapore,SGP,"Jan 5, 2020",0,
Singapore,SGP,"Jan 6, 2020",0,
Singapore,SGP,"Jan 7, 2020",0,
Singapore,SGP,"Jan 8, 2020",0,
Singapore,SGP,"Jan 9, 2020",0,
Singapore,SGP,"Jan 10, 2020",0,
Singapore,SGP,"Jan 11, 2020",0,
Singapore,SGP,"Jan 12, 2020",0,
Singapore,SGP,"Jan 13, 2020",0,
Singapore,SGP,"Jan 14, 2020",0,
Singapore,SGP,"Jan 15, 2020",0,
Singapore,SGP,"Jan 16, 2020",0,
Singapore,SGP,"Jan 17, 2020",0,
Singapore,SGP,"Jan 18, 2020",0,
Singapore,SGP,"Jan 19, 2020",0,
Singapore,SGP,"Jan 20, 2020",0,
Singapore,SGP,"Jan 21, 2020",0,
Singapore,SGP,"Jan 22, 2020",0,
Singapore,SGP,"Jan 23, 2020",0,
Singapore,SGP,"Jan 24, 2020",0,
Singapore,SGP,"Jan 25, 2020",0,
Singapore,SGP,"Jan 26, 2020",0,
Singapore,SGP,"Jan 27, 2020",0,
Singapore,SGP,"Jan 28, 2020",0,
Singapore,SGP,"Jan 29, 2020",0,
Singapore,SGP,"Jan 30, 2020",0,
Singapore,SGP,"Jan 31, 2020",0,
Singapore,SGP,"Feb 1, 2020",0,
Singapore,SGP,"Feb 2, 2020",0,
Singapore,SGP,"Feb 3, 2020",0,
Singapore,SGP,"Feb 4, 2020",0,
Singapore,SGP,"Feb 5, 2020",0,
Singapore,SGP,"Feb 6, 2020",0,
Singapore,SGP,"Feb 7, 2020",0,
Singapore,SGP,"Feb 8, 2020",0,
Singapore,SGP,"Feb 9, 2020",0,
Singapore,SGP,"Feb 10, 2020",0,
Singapore,SGP,"Feb 11, 2020",0,
Singapore,SGP,"Feb 12, 2020",0,
Singapore,SGP,"Feb 13, 2020",0,
Singapore,SGP,"Feb 14, 2020",0,
Singapore,SGP,"Feb 15, 2020",0,
Singapore,SGP,"Feb 16, 2020",0,
Singapore,SGP,"Feb 17, 2020",0,
Singapore,SGP,"Feb 18, 2020",0,
Singapore,SGP,"Feb 19, 2020",0,
Singapore,SGP,"Feb 20, 2020",0,
Singapore,SGP,"Feb 21, 2020",0,
Singapore,SGP,"Feb 22, 2020",0,
Singapore,SGP,"Feb 23, 2020",0,
Singapore,SGP,"Feb 24, 2020",0,
Singapore,SGP,"Feb 25, 2020",0,
Singapore,SGP,"Feb 26, 2020",0,
Singapore,SGP,"Feb 27, 2020",0,
Singapore,SGP,"Feb 28, 2020",0,
Singapore,SGP,"Feb 29, 2020",0,
Singapore,SGP,"Mar 1, 2020",0,
Singapore,SGP,"Mar 2, 2020",0,
Singapore,SGP,"Mar 3, 2020",0,
Singapore,SGP,"Mar 4, 2020",0,
Singapore,SGP,"Mar 5, 2020",0,
Singapore,SGP,"Mar 6, 2020",0,
Singapore,SGP,"Mar 7, 2020",0,
Singapore,SGP,"Mar 8, 2020",0,
Singapore,SGP,"Mar 9, 2020",0,
Singapore,SGP,"Mar 10, 2020",0,
Singapore,SGP,"Mar 11, 2020",0,
Singapore,SGP,"Mar 12, 2020",0,
Singapore,SGP,"Mar 13, 2020",0,
Singapore,SGP,"Mar 14, 2020",0,
Singapore,SGP,"Mar 15, 2020",0,
Singapore,SGP,"Mar 16, 2020",0,
Singapore,SGP,"Mar 17, 2020",0,
Singapore,SGP,"Mar 18, 2020",0,
Singapore,SGP,"Mar 19, 2020",0.2857142857142857,
Singapore,SGP,"Mar 20, 2020",0.2857142857142857,
Singapore,SGP,"Mar 21, 2020",0.2857142857142857,
Singapore,SGP,"Mar 22, 2020",0.2857142857142857,
Singapore,SGP,"Mar 23, 2020",0.2857142857142857,
Singapore,SGP,"Mar 24, 2020",0.2857142857142857,
Singapore,SGP,"Mar 25, 2020",0.2857142857142857,
Singapore,SGP,"Mar 26, 2020",0.14285714285714285,
Singapore,SGP,"Mar 27, 2020",0.14285714285714285,
Singapore,SGP,"Mar 28, 2020",0.14285714285714285,
Singapore,SGP,"Mar 29, 2020",0.14285714285714285,
Singapore,SGP,"Mar 30, 2020",0.2857142857142857,
Singapore,SGP,"Mar 31, 2020",0.42857142857142855,
Singapore,SGP,"Apr 1, 2020",0.5,
Singapore,SGP,"Apr 2, 2020",0.4,
Singapore,SGP,"Apr 3, 2020",0.5,
Sint Maarten (Dutch part),SXM,"Mar 25, 2020",0,
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",0,
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",0,
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",0,
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",0,
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",0.16666666666666666,
Sint Maarten (Dutch part),SXM,"Mar 31, 2020",0.3333333333333333,
Sint Maarten (Dutch part),SXM,"Apr 1, 2020",0.4,
Sint Maarten (Dutch part),SXM,"Apr 2, 2020",0.5,
Sint Maarten (Dutch part),SXM,"Apr 3, 2020",0.6666666666666666,
Slovakia,SVK,"Mar 7, 2020",0,
Slovakia,SVK,"Mar 8, 2020",0,
Slovakia,SVK,"Mar 9, 2020",0,
Slovakia,SVK,"Mar 10, 2020",0,
Slovakia,SVK,"Mar 11, 2020",0,
Slovakia,SVK,"Mar 12, 2020",0,
Slovakia,SVK,"Mar 13, 2020",0,
Slovakia,SVK,"Mar 14, 2020",0,
Slovakia,SVK,"Mar 15, 2020",0,
Slovakia,SVK,"Mar 16, 2020",0,
Slovakia,SVK,"Mar 17, 2020",0,
Slovakia,SVK,"Mar 18, 2020",0,
Slovakia,SVK,"Mar 19, 2020",0,
Slovakia,SVK,"Mar 20, 2020",0,
Slovakia,SVK,"Mar 21, 2020",0,
Slovakia,SVK,"Mar 22, 2020",0,
Slovakia,SVK,"Mar 23, 2020",0,
Slovakia,SVK,"Mar 24, 2020",0,
Slovakia,SVK,"Mar 25, 2020",0,
Slovakia,SVK,"Mar 26, 2020",0,
Slovakia,SVK,"Mar 27, 2020",0,
Slovakia,SVK,"Mar 28, 2020",0,
Slovakia,SVK,"Mar 29, 2020",0,
Slovakia,SVK,"Mar 30, 2020",0,
Slovakia,SVK,"Mar 31, 2020",0,
Slovakia,SVK,"Apr 1, 2020",0,
Slovakia,SVK,"Apr 2, 2020",0,
Slovakia,SVK,"Apr 3, 2020",0,
Slovenia,SVN,"Mar 5, 2020",0,
Slovenia,SVN,"Mar 6, 2020",0,
Slovenia,SVN,"Mar 7, 2020",0,
Slovenia,SVN,"Mar 8, 2020",0,
Slovenia,SVN,"Mar 9, 2020",0,
Slovenia,SVN,"Mar 10, 2020",0,
Slovenia,SVN,"Mar 11, 2020",0,
Slovenia,SVN,"Mar 12, 2020",0,
Slovenia,SVN,"Mar 13, 2020",0,
Slovenia,SVN,"Mar 14, 2020",0,
Slovenia,SVN,"Mar 15, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 16, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 17, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 18, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 19, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 20, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 21, 2020",0.14285714285714285,
Slovenia,SVN,"Mar 22, 2020",0.2857142857142857,
Slovenia,SVN,"Mar 23, 2020",0.42857142857142855,
Slovenia,SVN,"Mar 24, 2020",0.5714285714285714,
Slovenia,SVN,"Mar 25, 2020",1.1428571428571428,
Slovenia,SVN,"Mar 26, 2020",1.1428571428571428,
Slovenia,SVN,"Mar 27, 2020",1.4285714285714286,
Slovenia,SVN,"Mar 28, 2020",1.4285714285714286,
Slovenia,SVN,"Mar 29, 2020",1.4285714285714286,
Slovenia,SVN,"Mar 30, 2020",1.5714285714285714,
Slovenia,SVN,"Mar 31, 2020",1.5714285714285714,
Slovenia,SVN,"Apr 1, 2020",1.1666666666666667,
Slovenia,SVN,"Apr 2, 2020",1.4,
Slovenia,SVN,"Apr 3, 2020",1.25,
Somalia,SOM,"Mar 17, 2020",0,
Somalia,SOM,"Mar 18, 2020",0,
Somalia,SOM,"Mar 19, 2020",0,
Somalia,SOM,"Mar 20, 2020",0,
Somalia,SOM,"Mar 21, 2020",0,
Somalia,SOM,"Mar 22, 2020",0,
Somalia,SOM,"Mar 23, 2020",0,
Somalia,SOM,"Mar 24, 2020",0,
Somalia,SOM,"Mar 25, 2020",0,
Somalia,SOM,"Mar 26, 2020",0,
